标题,帖子数,日期,情感
上海银行首日第一炮走红 打好坚实基础 换手率0.,5169,7,2016-11-17 07:26:55,0.11895648834105488
猜明天开板的打1,周五开板的打2,4945,12,2016-11-16 23:39:35,0.23144594295708254
换手率,4175,5,2016-11-16 23:08:58,0.32780445334039576
华尔街小B和澳大利亚驴就是俩个畜类,3110,20,2016-11-16 14:17:33,0.9165218967705923
我反正兑现了加100股封板的承诺，不知诸位履约,4324,33,2016-11-16 18:40:31,0.00422037971716771
2016-11-05 15:16:05 对于新股，强调下，中签和,4853,20,2016-11-16 15:44:38,0.19876013657115743
大家比较一下港股。汇丰控股，渣打银行。净资产,8216,11,2016-11-16 20:29:33,0.17347395130164478
[图片],2826,9,2016-11-17 01:09:35,0.5826086956521737
主帖（每天必顶）：涨停板司令部狙击空头阴暗小,7395,66,2016-11-15 09:43:54,0.628181636324149
申购价就已经暗示了大家了高点在77.71,4115,6,2016-11-16 18:13:38,0.5487800791905952
明天继续，坚定持股，坚决挂单。,2530,13,2016-11-16 22:04:54,0.03177723629814422
80不敢保证，60坂上钉钉。,7576,17,2016-11-16 17:45:36,0.005519677205181206
上海银行80在等你,3100,10,2016-11-16 16:16:59,0.23334995333838748
上海银行：5板一倍，9板上50元，13板80元，16板,18735,29,2016-11-11 15:55:21,0.00999877161857421
最少68元,2028,6,2016-11-16 21:09:06,0.27541364022865245
杭州银行本人也中了，第一天换手百分之0.1。今,13522,8,2016-11-16 20:04:38,0.3730368239618884
本周上海银行不会开板，不用护板。,5057,6,2016-11-16 21:43:22,0.16296765317306028
客观的看，上银到50没问题。,5094,10,2016-11-16 21:58:28,0.6759225335757572
10个涨停板,3474,8,2016-11-16 21:27:52,0.7504153745519987
咱们捂着不卖也等于变相挂买单封板了，珍惜我们,3227,17,2016-11-16 17:47:52,0.0031771783992947666
今天龙虎榜就是机构对倒的，吓唬散户的，我们坚,3575,16,2016-11-16 18:57:49,0.4998752268460188
此股不能看交易额多少，兄弟们稳住，别怕，同意,6380,27,2016-11-16 14:40:59,0.036178476681527294
下午1.30成交1000股，有图有真相,21047,50,2016-11-16 13:53:57,0.6130264810326328
笑对人生88888，确实是狗杂碎，其心可诛！,2231,15,2016-11-16 21:09:47,0.9429640987535336
卖单是机构自己倒手，把中签的多个账户转移归一,5104,27,2016-11-16 10:46:13,0.3112095172121825
明天开板，大震荡,3978,14,2016-11-16 16:53:05,0.26818898823863835
能有3个板，就磕头吧，别忘了，这是银行股,4300,7,2016-11-16 15:22:26,0.03369589489895741
上海银行，净资产收益率最差的,6893,13,2016-11-13 12:36:56,0.047995805102463596
上海银行，必然破发,13876,33,2016-11-13 07:33:32,0.04107138569025748
上海已经没落，上海银行破发,8342,9,2016-11-13 20:44:18,0.014318476397038205
拜财神，求中签,2589,37,2016-11-01 18:29:59,0.46753229448919964
看看挂单，等着你们卖呢，傻X,6348,23,2016-11-16 10:21:40,0.0868040347386716
签友们请注意 网名叫华尔街小刀的网友，为哄骗,4580,15,2016-11-16 15:13:35,0.7635340283586943
8个板以内，开板也不卖！,3048,44,2016-11-16 19:31:18,0.05762734609115727
是机构自己的多帐号分散筹码再集中，以后便于操,3804,20,2016-11-16 10:22:25,0.7756040024433567
今天上午开盘竞价就卖了，赚了7千多元。,13088,34,2016-11-16 15:44:02,0.2611023099239459
恭喜我吧，买进了2000股！哈哈哈哈哈哈,10149,18,2016-11-16 14:34:08,0.976830535465923
大家看明白没龙虎榜,7588,12,2016-11-16 17:01:33,0.5821564450093758
今天散户怎么了，明天再这样要开板了,6157,10,2016-11-16 15:37:29,0.18473753761518985
拜财神，求中签。,2586,19,2016-10-30 09:02:24,0.46753229448919964
杭州银行的中签率比上海银行高一倍，首日成交量,12923,22,2016-11-16 11:52:57,0.5395913353161409
全天成交50.87万股，还不够买一73.81万股的量 ,5371,6,2016-11-16 15:14:14,0.21374499984536166
上银，再显海派雄风,7729,10,2016-11-16 15:52:58,0.8865492673589396
个人估计到35左右，你们怎么看,7066,13,2016-11-16 15:22:44,0.271476185139103
上银创新股首日交易量之最，明日开板回调大概率,8529,16,2016-11-16 15:14:19,0.8792115572454045
10手20手的卖还能理解，一手一手的卖是嘛意思？,4580,9,2016-11-16 14:52:22,0.8520735059387415
成交了1000股，咋回事？我怎么排到前面的？,9250,21,2016-11-16 12:23:07,0.05391070272143339
明天开板，上银的市值超过北京银行太多不现实。,5056,12,2016-11-16 12:05:50,0.15327158245826278
刚才25.59卖了，够了不贪，盘子太大，今天打开,13810,54,2016-11-16 10:20:07,0.01783038528789216
这样的新票居然有人在卖出？脑子瓦塔啦？看不懂,2549,6,2016-11-16 13:58:23,0.04732144656767989
比较浦发银行,13220,13,2016-11-15 21:25:20,0.12429659109415114
下午开始  不要在顶空狗的帖子  也不要点。锁仓,1686,17,2016-11-16 13:01:48,0.1215943602344901
我昨天挂的202在第二单，可第一单的9800手，到,4323,12,2016-11-16 11:48:21,0.1000361667600228
上海银行188，城商行龙头！！！,29672,76,2016-10-17 10:25:18,0.024232878595989882
到底谁在卖？,4176,19,2016-11-16 10:10:10,0.34748176154883725
那些自诩买到，惊呼开板的都是庄托，不用理睬，,1412,6,2016-11-16 11:43:21,0.0557080162839203
大家没事就去论坛股吧宣传，55万人中签，每人挂,2974,12,2016-11-16 11:19:44,0.037760216452198514
明天开板,4579,22,2016-11-16 10:32:14,0.2845935741427815
草，买了6000股，成交了,12980,31,2016-11-16 10:06:08,0.315337756914439
乘风破浪牛起来。,1605,5,2016-11-15 23:38:38,0.8182313426953005
发个山鳖大革命今天的照片和16日以后的照片给大,5940,20,2016-11-14 22:03:24,0.17249385813836637
上海银行会破发吗,5144,22,2016-11-16 07:49:16,0.12245639327796809
无论你多有钱 中签上银就要珍惜 团结起来 不主,2191,10,2016-11-16 08:40:01,0.8232977638271014
上海银行，估计将要刷新、并创造，银行股发行上,4524,11,2016-11-16 05:46:12,0.0031762119842878578
我挂了2手，大家一起行动起来。护盘到80以上。,2906,31,2016-11-16 09:35:25,0.1432337170742619
:今天我们就好好分析一下封单的重要性，如何多,5178,11,2016-11-12 13:35:37,0.7542777997876611
要开板了，完了，卖求了算哒,3195,11,2016-11-16 10:13:39,0.5641846800633236
中国银行太多，不决你一家，今天庄说了会必破板,2747,11,2016-11-16 09:31:55,0.5718290152581723
龙头股上海银行来了弟兄们拿好手里珍贵的筹码,6457,23,2016-11-14 21:18:09,0.5998959652753993
上海银行11月16日上市定位分析,15524,30,2016-11-15 22:20:14,0.17308556680605525
眼红了心就黑了！,19728,45,2016-11-09 17:53:18,0.7365991279394106
上海银行突破80元的方法，中签的必看！中签散户,6375,25,2016-11-15 17:08:10,0.6531008135861585
众人拾柴火焰高，25.59 一手大家往上堆！上海银,3255,14,2016-11-16 09:09:40,0.9986317235557536
上海银行，破发,6387,25,2016-11-14 19:49:33,0.04107138569025748
为什么上海银行第一天只有20%,3531,9,2016-11-16 09:29:49,0.32895705938937136
封单顶板，捂股惜售，做好这两件事，一字板就会,3966,18,2016-11-15 20:37:03,0.00410332977345762
发行价17.77，每股净资产18.37元市净率：0.97发,33764,38,2016-11-04 09:11:17,0.21734835705677213
说句实在话，除了第一天44％外，可能不会超过一,6879,13,2016-11-16 01:09:22,0.03320035480085137
上海银行中签的朋友们齐心协力扶其登上金融第一,5323,12,2016-11-09 21:38:19,0.9460985943426974
上海银行十六个板,8948,21,2016-11-15 19:07:15,0.22410978444909535
根据估值40元以下不抛,3115,5,2016-11-15 15:50:55,0.11373563902596928
上海银行上市价合理判断,10785,4,2016-11-15 22:42:34,0.702936194541226
签友们  签友们 我们能做的就是挂单  捂股  不,2372,16,2016-11-15 15:24:06,0.00311701058397984
上海银行中签1000股，每天贡献100股封单！！！2,4608,9,2016-11-14 22:27:28,0.027986070414612874
只要大家不卖，劲往一处使，想涨多高就涨多高，,2735,13,2016-11-15 17:46:38,0.8376980437604374
明天开始每天挂单一手买入，80元不见不散。,2675,18,2016-11-15 15:46:38,0.2842389814777836
上海银行新股，有一万元赚就不错了。总盘60亿，,11966,12,2016-11-14 22:55:01,0.07915090447251993
领御--无限代发：涨停板司令部狙击空头阴暗小人,4176,29,2016-11-15 09:48:07,0.9888906374493908
明天开始，每天挂5手买单！成交就继续挂！每人,4206,28,2016-11-15 16:04:56,0.015094952589447264
上海银行值得期待，在银行股里很难找到与之媲美,5912,8,2016-11-15 17:24:07,0.5457059638872394
今年第6签 3个银行股 郁闷,17905,21,2016-11-09 19:10:14,0.00047993025227044406
大体——差不多了多少？,8106,10,2016-11-15 17:16:44,0.6133086782210495
=中国金融中心:上海银行绩优蓝筹成长股15个板80,30492,84,2016-11-04 15:32:27,0.9988560602781443
其实，市场上，最大的庄家，就是散户，我们要团,1633,8,2016-11-15 19:44:32,0.6573170438821586
说上海银行要100元、80元的是不可能的，我认为,8185,13,2016-11-15 19:55:33,0.02941463493893559
再次明确一点，上海银行上市时间最早在12月中旬,18438,18,2016-11-14 07:56:24,0.032313704390430686
上海银行过百的理由,19609,34,2016-11-06 19:22:52,0.17560071038145075
参考新华网，上百。,2835,7,2016-11-15 17:35:15,0.5959893045174657
上海人最恶心，都是靠国家给扶持定位，不然有个,2755,18,2016-11-15 10:55:14,0.777099526396085
朋天一起来数板我看到十个你们呢?,3044,8,2016-11-15 11:07:52,0.3053526017025525
一签千股，非常感谢。,12764,32,2016-11-04 19:21:23,0.3163517613661534
银行股异动  迎接龙头上海银行上市,26888,48,2016-11-08 11:10:56,0.02386341654643831
超过35就可做空了。整个行业也没有这个价。这已,4012,7,2016-11-15 09:06:41,0.6625942613438215
我们就来参考江苏银行，他们两个板，中签率0.47,25755,21,2016-11-08 23:20:33,0.5983384540760719
看看002142，宁波银行目前的价位; 现在大家就应,11774,8,2016-11-13 19:21:46,0.19897504520855214
上海银行不愧是玩金融的，对数字要求这么高。,5060,10,2016-11-15 08:51:20,0.9996751331105633
上海银行封板战斗总动员一号令：炒股就是要炒确,5412,29,2016-11-14 21:40:35,0.034566504702678746
好漂亮的3季报 每股净资产19元，每股收益2.02元,8690,14,2016-11-14 21:47:52,0.8275607008313466
第一天急涨40%我就高抛低吸！,8659,24,2016-11-15 01:30:51,0.7887027465830327
全体中签散户16日开始，请进入一级战备状态：每,4512,17,2016-11-14 23:06:10,0.03093933509855351
妈的，什么时候开盘？,24506,56,2016-11-13 21:45:20,0.4737672181921917
中签的幸运儿必看,40832,133,2016-11-08 15:10:52,0.9855966693803948
16日上市！！！,34335,35,2016-11-14 09:08:48,0.05645985677068888
客观分析上海银行上市定位！    记得当年我也中,37067,34,2016-11-08 15:33:03,0.987888414917316
上海银行突破百元大关的方法，中签的必看！,24926,80,2016-11-09 11:05:19,0.8501781743972431
能翻一倍不？大神指点下，我新手，,6308,7,2016-11-14 22:05:43,0.13494077024059936
上海银行；银行标杆，然后带动银行股群的全面开,3917,5,2016-11-05 11:52:29,0.007687488787023078
我推荐领御一无限作为上海银行签友总指挥 组织 ,4512,21,2016-11-14 15:22:44,0.8936905241425442
上市尚待时日,1404,17,2016-11-14 21:12:20,0.8432292396636627
上海银行，看看国泰君安是不是破了,3301,6,2016-11-14 19:54:00,0.6748916428922446
上海银行估计16号上市最晚不会超过18号上市，大,7760,10,2016-11-14 18:24:51,0.0060749776485257145
上海银行16日在上交所上市 2016-11-14 中证网 ,18760,27,2016-11-14 20:03:11,0.11907636685545853
明天必定出公告。,4748,11,2016-11-14 20:32:07,0.37846986388603354
中签的必看！中签散户应对办法其实很简单，每天,5242,18,2016-11-12 23:30:33,0.2713996940118306
解释一下6001229。上海银行成立日期是1995年12,5091,8,2016-11-14 19:26:40,0.023938468685178793
中证网讯（记者 周松林）据上交所消息，上海银,15685,15,2016-11-14 19:20:05,0.9377428289449212
我刚刚咨询：上市日期确定为16日,26396,30,2016-11-14 17:04:58,0.055293473667630266
上海银行因三季度报告暂时无法发布，延迟上市,15228,13,2016-11-14 17:56:11,0.16751142626745552
11月15日上市，预计开板价40元,31638,31,2016-11-05 21:53:14,0.00768266570875098
上海银行股权科电话021-53065572谁打个电话问一,7979,14,2016-11-14 16:56:24,0.011976781362030953
出公告了，16日上市,18025,10,2016-11-14 16:50:15,0.141883570269273
预测上海银行开盘时间，11月14日,18687,15,2016-11-05 19:11:18,0.22530631067025553
200个号都没中，几个号中了，气得吐血,10831,22,2016-11-03 23:06:06,0.10717069401334
我发个山鳖大革命的照片给大家看看，看看山鳖大,9401,26,2016-11-13 20:39:57,0.763906033927002
像别山大这种狗大家别去点别回复让它自己沉下去,3524,22,2016-11-13 18:41:24,0.08240746134156962
董事会秘书的电话021-68476988是聋子的耳朵！,4063,12,2016-11-14 11:11:25,0.031257137609977614
开盘跌停,6569,14,2016-11-07 18:35:09,0.1444673101820576
发现上银中签的人很多真没出息。,4394,11,2016-11-14 17:38:21,0.8333353284809654
各位亲人大家早上好，今天我们继续战斗 如果还,9249,51,2016-11-14 09:31:01,0.7879766112457781
上海银行有几个涨板？,18689,20,2016-11-03 18:49:36,0.24289964696291078
我的中签率是高还是底？,39889,118,2016-11-10 01:16:40,0.8012190445227189
论上海银行100元保卫战的战争：我们要全体中签,10262,32,2016-11-12 20:01:48,0.15796023516402313
上海银行与民生、浦发银行比较 得天独厚 空间很,7669,7,2016-11-13 15:41:45,0.076540625275473
上海银行：连板之多将出乎所有人的预料,24694,32,2016-11-10 15:50:27,0.3746607906881998
上海银行先锋开路！带领银行板块价值突破！,3448,8,2016-11-14 07:53:46,0.6551705067149549
上海银行怎么这么难产啊？到底什么时间上市？,17613,18,2016-11-13 16:42:25,0.09900201795570052
注意：证券给评级80元,保守也值40元,14256,12,2016-11-12 10:53:11,0.18057676514501653
哪位知道上海银行哪天上市？？？,27431,29,2016-11-06 12:02:54,0.023210687485291315
继续看好人民币贬值概念股，继续看好美股表现，,12075,28,2016-11-12 11:31:57,0.6264613428799174
大家注意了：丧门星要上市了，大盘要见顶了,6573,9,2016-11-13 20:23:14,0.3440443367483489
上海银行在静候最佳上市窗口，最少会有五个涨停,10173,5,2016-11-13 20:59:07,0.37694614230742607
上海银行板数与市值、赢利，第十六板上百元！大,22245,40,2016-11-10 15:54:53,0.013517987734819825
中了2000股，能盈利多少？,11968,14,2016-11-13 09:50:31,0.42825870345753625
作为投机，开板就卖！,3851,3,2016-11-13 21:39:02,0.6085971821276005
上海银行是慢牛起步的压轴大戏，100元不言顶。,6098,10,2016-11-13 18:05:37,0.4649179194773312
银行新股从上海银行开始改变命运，连续10个板！,14634,22,2016-11-04 16:57:45,0.8870206961568456
上海银行11月15日上市交易,34661,30,2016-11-13 19:29:51,0.008709204080180721
同天申购的神宇股份周一（11月14号）上市，上海,18566,12,2016-11-11 20:38:09,0.10270745004633108
首个百元银行股，就是上海银行,18769,42,2016-11-07 09:49:49,0.03272644516895584
~上海银行业绩2.7股价严重低估~步长制药业绩0.9,18702,19,2016-11-09 00:00:39,0.9739418508845972
14日不会上市了，还没有公告,6172,8,2016-11-13 16:39:13,0.21551299082538666
平安证券给出上海银行40.52-46.53的价格,11020,16,2016-11-11 09:29:44,0.10104548096988819
上海银行，必须破发！,2830,7,2016-11-13 12:29:15,0.04107138569025748
中签上海银行的散户要学习长征5号火箭的精神,8200,22,2016-11-07 13:47:47,0.31089655339596844
资金账户多了1000股上银申购，是不是中签了？网,30805,36,2016-11-03 20:47:55,0.7367608055610608
人心齐，泰山移！每天护盘，百元不是梦！,4118,15,2016-11-11 19:45:58,0.9650627873748229
香港恒生银行140元，中国城市能和香港平起平坐,13089,25,2016-11-10 11:43:37,0.8543832820753622
用上海的房价看 上海银行门店一平米多少万来着,8498,10,2016-11-12 19:12:53,0.13099456650536112
上海银行后续过100元的理性分析,33799,40,2016-11-06 19:13:40,0.939289329760263
上海银行股票代码601229为何这么牛？,11745,9,2016-11-12 22:33:30,0.6611298815628148
上海已经没落，银行当天开板,11060,23,2016-11-06 08:30:12,0.054026955662163534
绝对靠谱，15日上市交易，30元～40元之间开板，,19041,18,2016-11-11 20:21:22,0.23911687975820595
上银中签散户必看，别让机构趁虚而入 上银中签,5706,16,2016-11-12 20:49:59,0.9468784196455532
上海破发银行，低于杭银十块,7764,18,2016-10-30 13:19:46,0.026707319623832437
听着：下周开始立即行动,8633,22,2016-11-12 08:44:12,0.5644472467922722
有的帖子写到上海银行破发，太额度 每股净资产,9384,12,2016-11-12 20:14:55,0.0177081127298927
平安证券给出上海银行40.52-46.53的价格！中签,22314,16,2016-11-08 13:57:16,0.0641789958764939
别高兴太早，原始股抛售要扣税！,11967,18,2016-11-09 07:24:09,0.08393381108669995
我就当这10手上海银行买了理财了,3904,9,2016-11-12 14:00:09,0.2945951971661266
我们每位签友1000股，成本一万多块钱，各位请不,11042,13,2016-11-11 22:47:25,0.005220340647775656
中了一签，能盈利18000么？除了炒股，还要写作,7326,8,2016-11-12 11:28:40,0.030706237164519368
上海银行 我看行,10957,9,2016-11-09 15:42:55,0.24289964696291078
上银兄弟伙全体都有 关于封单：今天我重点说的,5720,13,2016-11-12 11:55:40,0.39658978134483436
第二板肯定打开！,5491,8,2016-11-12 13:56:52,0.1047482168572168
我发觉股价越高收益就越大，不知为什么,6761,10,2016-11-12 12:02:28,0.973197358403853
首先祝贺中签的朋友，本人也中了上海银行，谁知,15954,26,2016-11-04 18:36:46,0.41074611278824735
小散们注意了,1798,14,2016-11-12 10:53:29,0.5025370734601784
中国建银投资有限责任公司是上海银行的第三大股,4894,6,2016-11-08 11:39:41,0.7515255036476103
第一板：25.59 盈利 7820。  第二板：28.15 103,6317,12,2016-11-11 21:28:32,0.06107912035327201
拜财神保佑中签,6344,11,2016-09-26 16:50:44,0.5973584511668828
菩萨保佑我中签,6788,13,2016-09-26 17:41:58,0.35454640484317
这只票不开盘还好，开盘能气死你，不信就看结果,13799,28,2016-11-09 23:33:40,0.04750390032198337
竟然没有算板价的。每只新股都有人算第一个板多,8186,64,2016-11-09 16:04:23,0.30641039136721293
上海银行什么时候上市？,27228,20,2016-11-09 17:53:52,0.30994526734199646
发行日期推迟三周时间,16668,14,2016-11-11 13:39:02,0.10091611792795185
我市值80Ｗ，上海50Ｗ，只中了３只沪市,17584,41,2016-11-10 17:26:24,0.08590173143501278
50万市值，今年打新以来中过一签新华网，一签上,9909,7,2016-11-10 20:45:30,0.12253558072265436
上海银行就是当年的深发展！拿稳，拿稳，拿稳说,14620,19,2016-11-06 21:40:55,0.9818408164128019
哪天上市交易,8837,7,2016-11-11 10:03:07,0.21546776383203714
上海银行15日上市，目标40元整数关,17076,10,2016-11-11 07:58:47,0.010288167744988974
十一月份中了三个奖（上银、桂花、步长），人品,12307,13,2016-11-10 15:54:18,0.8322063324571337
深沪市值300多万，今年中签6支，海波重工，贵阳,3700,11,2016-11-11 08:28:33,0.276641745380225
方大化工被深套 老天你是来安慰我的么,4167,3,2016-11-04 19:37:53,0.7759897979041814
几点打新靠谱能中签呢..大家说说自己的经验,18901,18,2016-11-10 16:30:55,0.1500460467719491
上海银行房屋的价值，与支付宝价值大家想想！,4958,10,2016-11-09 07:47:52,0.21522419795745495
银行股第一高价（上海银行）目标100元[赞][赞][,4113,7,2016-11-10 21:59:35,0.3135800018814451
同日发行的50分钟以前已经公告周一上市，上海银,17867,13,2016-11-10 20:16:14,0.3152216420063745
第一板：25.59 盈利 7820 第二板：28.15 10380 ,18322,24,2016-11-10 11:52:29,0.06107912035327201
步长制药有人中吗？,10021,18,2016-11-10 19:52:37,0.6948616555126104
对比一下贵阳银行、江苏银行、杭州银行的流通市,19438,17,2016-11-09 22:53:40,0.01915342524458241
热烈庆祝上海银行11月14号在上海证券交易所上市,36149,23,2016-11-10 09:16:45,0.01509494351731644
新股的封板和炒作揭秘好好读一读 我问了一哥们,11978,10,2016-11-06 21:36:15,0.016259517488496522
保守估计40以上!!!,38982,73,2016-11-04 17:30:01,0.13091242942845382
上海银行，先来10个跌停板,4145,16,2016-11-10 10:57:53,0.09755270036098695
不要天真幻想，上海开板4-5个左右！,4796,10,2016-11-10 10:43:20,0.9834078154841145
中国只有一个金融中心，上海只有一个地方银行。,5976,8,2016-11-08 15:45:31,0.8397723188460736
香港恒生银行140元，中国城市能和香港平起平坐,4240,12,2016-11-10 10:07:54,0.8543832820753622
几号上市啊有人预测一下嘛,4393,8,2016-11-10 11:16:33,0.9384503029465568
上海银行：连板之多会出乎所有人的预料,17934,14,2016-11-08 21:21:44,0.40110905270159436
一个账号中了两个签的炫耀一下！,11650,8,2016-11-05 23:36:37,0.4825632922109391
上银几号上市？[拜神],21445,12,2016-11-09 10:03:24,0.9574215371024721
上市首日就破发，首日收盘价11.37元,13654,32,2016-11-08 20:54:25,0.30965051612058736
拜财神，必中签！,5463,28,2016-09-23 20:35:08,0.7758716981636868
炒股15年，首次中签！,7367,17,2016-11-09 12:35:20,0.07439675376960542
谁说盘子大就不行了，中国核建16个板，中国电影,12780,8,2016-11-07 13:13:01,0.14123291917486125
看看杭州银行就知道上海银行会怎么样了！不会有,9179,15,2016-11-09 14:02:09,0.08259533078274361
不会超过25元，开市之日就是开板之时,9717,18,2016-11-08 21:55:45,0.018659889685516906
上海银行 中签号6648,30244,37,2016-11-03 16:35:42,0.13290889836972064
上行最少10个板，众散户不要妄自菲，误信庄托谣,7137,13,2016-11-07 14:32:02,0.09857534105591581
上海银行上市的表现怎么样，我们看看分析吧！,12536,5,2016-11-09 16:06:11,0.9032216381888084
每股净资产18.37未分配5.29公积金7.89此股值多,14193,14,2016-11-08 12:05:40,0.22103768209309294
上银177.70元开版不成问题，当天10送30派30再填,10253,8,2016-11-09 02:13:36,0.03416237290573354
能涨多高我来告诉你，总有过早抛售的散户，因为,8702,16,2016-11-08 20:37:12,0.7463591216275501
有谁消息特灵通知道几号上市呀？,13690,14,2016-11-08 19:30:46,0.18329477657501625
紧急求助！！上银未到账,16090,49,2016-11-07 08:55:33,0.06673087848080339
本人10月27号中了一只妖股海天精工发行价1.5元,8548,8,2016-11-08 20:44:20,0.3893421184625878
中了1000股，今年第三签，新股真的好难中[滴汗],2123,3,2016-11-04 08:32:52,0.24480189737995917
郑重说明，三位一和六的不中！,9693,22,2016-11-03 16:43:47,0.6210118828678288
上海银行中签率出炉 机构“乌龙弃购”情况减少,60887,25,2016-11-08 01:57:36,0.10356449935251277
穷逼小散都疯了吧？中签大盘银行股也想赚几万？,9087,22,2016-11-08 13:10:16,0.03064215696879069
已准备10 万元准备护盘，希望中签散户跟上,4982,14,2016-11-08 09:08:47,0.19058649500742075
中签的朋友，中签是你的福报，谢谢财神吧！,32442,408,2016-11-03 22:23:02,0.7358779329771875
有谁知道上海银行几号上市开盘啊？,19791,21,2016-11-08 13:53:44,0.3532085540446107
银行股也应该出一妖王，上海银行有这个潜质啊[,8003,12,2016-11-07 21:13:14,0.7070324541907609
大家只要团结不卖...10涨停很轻松,6626,13,2016-11-05 12:59:00,0.5129358433433825
感恩 感恩,4746,5,2016-11-08 10:34:35,0.9508456251241776
上海银行上市，以你想不到的价格开板，引领银行,15148,14,2016-11-05 17:30:22,0.06079166638108413
新龙头上海银行,22089,38,2016-11-04 11:34:58,0.16378697345266469
托管的原始股什么时候上市？,35821,35,2016-09-27 09:06:48,0.6714028330973502
对于新股，强调下，中签和持有的朋友们必须把此,30110,87,2016-11-04 15:42:37,0.02833433107938854
致喜欢吃酸的，想法不单纯的空狗： 不感觉酸的,4519,13,2016-11-07 19:07:52,0.9813375680313928
新股上市股价的真实走势: 1.新股的庄家不是机构,12337,33,2016-11-06 22:35:12,0.4877964320139707
2016年次次定格申购次次不中，大盘股也只中过三,23197,46,2016-11-03 18:40:17,0.40888111887445455
~上海银行地处经济发达地区80元见,19122,45,2016-11-03 22:19:23,0.7763214642172299
看图说话，为什么期望60元开板？为什么不是26元,11794,10,2016-11-07 12:30:37,0.0057812920571185256
家人 上海银行601229 中签 1000股,6680,7,2016-11-07 12:46:53,0.13057210297962607
割了2800股中航资本交的款，但愿不要二面吃耳光,9365,18,2016-11-04 14:22:34,0.39021779831927894
10几年终于中了一次签了，点赞的今年中签。,3435,4,2016-11-07 22:55:04,0.6168910271447692
我有预感 这股开盘到不了44%，然后跌跌跌,11828,16,2016-11-07 09:32:50,0.007094263876633478
中签了为什么还没有扣款,20090,32,2016-11-06 15:50:50,0.2041865585185627
先中杭州银行，再中上海银行，所以我看问题就比,24789,34,2016-11-07 10:03:58,0.328767470827117
若想此股高收益！开盘后中签的朋友每天早上挂5,2410,13,2016-11-07 20:10:44,0.40636286953509093
没60元，恐怕很难开板。,17526,25,2016-11-06 13:16:38,0.017403365124451176
第一天44%涨幅，第二天带量一字板，第三天封不,11039,11,2016-11-07 15:33:19,0.00782094030042746
第一板：25.59 盈利 7820 第二板：28.15       ,16268,15,2016-11-07 11:49:57,0.06738729108375896
2016年新股涨停板数量倒数第一是谁？非上海银行,7864,12,2016-11-07 16:00:07,0.07358712307826154
理性预测：44%+3板或4板+1天冲高价,25668,32,2016-11-04 07:56:37,0.5179277517411531
从业绩上和北京银行江苏银行比较，发行价已经不,20444,17,2016-11-06 20:30:50,0.4758486888471304
中签的兄弟姐妹们:必须完成的任务             ,18320,33,2016-11-05 09:03:36,0.33566797906809176
40-45元左右,7222,11,2016-11-07 11:46:50,0.3444309339176307
申购57，中2000，幸运,8048,12,2016-11-05 19:11:26,0.9751160798720667
老牛我第一回中，准备把这1000股留儿子。就当这,4376,6,2016-11-07 07:30:08,0.6569147154141629
上海银行有望创造银行股涨停神话，所有唱空的都,29904,50,2016-11-04 16:36:35,0.2506780045578605
中签了，没扣款几个意思。,19086,19,2016-11-05 14:25:49,0.4479014934456613
上海银行，能够赚一万元吗？,17180,19,2016-11-04 20:31:15,0.08369047655079764
上市当天今部套牢,7540,15,2016-11-06 08:25:37,0.5802338558325609
都在瞎BB，60是底部，120是腰，顶部末知,5146,9,2016-11-06 15:32:46,0.15413576089525272
我放弃了，上海银行。虽然中签了。,16026,29,2016-11-05 16:54:55,0.26660921219137546
第9支新股。。。,35849,63,2016-11-03 19:40:45,0.39442451068924933
预祝上海银行上市首日开板,17802,30,2016-11-05 07:18:48,0.46639358499740957
大盘两周内冲关，超大盘股一定首当其冲，上银上,4631,10,2016-11-06 18:28:17,0.2985977478978603
合理估值80元，过两年业绩能到4元,8062,20,2016-11-05 13:35:42,0.2451261401886614
上海人精明上海房价高上海电影强上海银行火,7216,4,2016-11-05 20:18:56,0.7841008725656342
上银净资产高达18.37元属于破净发行 至少8~10个,17146,14,2016-11-05 22:42:34,0.4042771065025341
能到38元，大家就偷着乐吧，别想太多了[想一下],3392,7,2016-11-06 18:19:41,0.15834592703111017
2个研报   一个35目标 一个40  大家去看,16373,11,2016-11-04 15:05:21,0.24457923610645071
打新我与银行结缘的故事！,10998,8,2016-11-05 22:53:40,0.639927806848855
中国电影近5亿流通盘，那么多板。上海银行质地,11336,7,2016-11-05 09:52:56,0.9085996610986485
奇怪了，怎么每个新股吧里新股还没上市，就有一,13778,11,2016-11-05 21:46:45,0.49538851394311745
上海银行金融中心银行股新龙头高净值送股50元挡,9447,13,2016-11-05 13:06:36,0.11279607455556362
上海银行的板数可以参考中国电影的走势,11032,11,2016-11-04 22:30:55,0.765097369476758
诸位不要理睬庄托的唱空，坚定持股，届时挂单买,2709,6,2016-11-05 17:17:37,0.0054226048636953905
180个配号，没中签？怎么解释，这么巧啊？,9887,13,2016-11-04 09:11:36,0.2317535269686658
此股客观地认为只是只二板股，基本不会有三板，,9428,21,2016-11-05 09:44:29,0.015458583536219539
上海银行最多第一天涨百分之四四，第二天绝对开,13107,23,2016-11-05 19:28:32,0.09762104506735114
上海银行至少8-10个板以上开板，那些没中签的整,7069,12,2016-11-05 09:37:58,0.03501047614107522
太好了,12364,2,2016-09-26 19:40:55,0.4734776023452153
