标题,帖子数,回帖数,时间,情感
中国太保2015年度净利润同比预增约六成,13664,9,2016-01-26 18:13:29,0.3541261544769697
再见了，来生再见，本人一直遵守价值投资，买中,9126,30,2015-08-24 10:20:08,0.9716891820381209
五大行业遭遇机构密集减持,16048,39,2015-08-31 08:08:47,0.11230234756372293
中国太保去年保费2030亿元 同比增6%,19753,8,2016-01-18 18:31:48,0.7717879282723351
601601:中国太保保费收入公告,35978,4,2016-01-18 16:53:32,0.9448863850034425
601601:中国太保2015年半年报,4380,9,2015-08-30 15:14:19,0.36897081703154766
601601:中国太保高级管理人员辞职公告,8500,12,2015-08-27 19:03:52,0.09222472718965513
险企中报集体报喜 投资大增驱动业绩,2054,7,2015-08-31 08:57:48,0.9919949921406129
暴风雨后必见彩虹。,11399,15,2016-01-15 16:31:18,0.6576163896937458
拜一拜关二爷，股市长虹！,10456,17,2015-12-17 20:29:37,0.997917073740072
这种大牛股的特征：题材要找两市具有唯一性和垄,11751,11,2015-12-13 09:26:55,0.7579005688657109
中国太保前三季盈利150亿 同比增68%,7557,9,2015-10-30 23:34:24,0.9019527383575556
中国太保三季报：获证金汇金持股,12336,39,2015-10-30 18:11:04,0.23499612517805146
中信建投：中国太保买入评级,12832,14,2015-11-16 08:35:02,0.9137125720987616
险资“凶猛”：半年举牌54次主攻大盘蓝筹,174606,44,2015-12-29 06:27:13,0.9884109116553689
我是一名奶爸同时也是一名职业股民,5787,4,2015-12-22 14:17:01,0.9370395880042218
中国太保：柏堡龙002776有望成为两市最高分红分,9264,8,2015-12-12 10:57:53,0.5136882290123158
601601:中国太保关于公司股东公告发行可交换公,29773,15,2015-12-08 19:30:58,0.6633394988469726
中国境内第二家中资法人再保险牌照花落太平,10832,6,2015-11-26 10:40:42,0.39386309122133667
中国太保(601601)大宗交易数据一览(11-06),7998,12,2015-11-06 19:09:35,0.3323323781053671
互联网保险业务迅猛增长 利好概念股,7257,30,2015-11-12 13:11:36,0.8543206477807965
601601:中国太保2015年第三季度季报,10385,8,2015-10-30 17:14:34,0.7797304199044958
