标题,阅读,评论,字数,影响力,时间
海外工程板块活跃 中国交建大涨6%,9452,6,283,0.0,2015-11-05 11:12:37
11月6日晚间上市公司利好消息一览,34361,27,5623,0.0,2015-11-06 18:17:34
明天大盘回踩3490还是买点,9243,23,228,4.0,2015-11-05 18:07:17
601800:中国交建关于对外投资的公告,14371,7,1150,0.0,2015-11-06 16:31:14
中国交建拟以93亿募集资金增资11家子公司,21166,7,353,0.0,2015-11-06 17:02:25
10月阳的启示与耽忧。,9872,19,270,3.5,2015-11-01 12:53:58
一带一路实施方案将出 继续关注,13823,14,151,3.5,2015-10-22 09:14:21
从前箱体的运行特点，可否能看出慢牛节奏？,27441,48,212,3.5,2015-10-29 22:16:21
明天冲高回落调仓换股正当时,40382,53,260,4.0,2015-11-04 17:52:09
明天回调还是买点,21146,44,193,4.0,2015-11-03 17:37:10
明天回调3265点附近可以买入,48558,85,209,4.0,2015-11-02 17:40:30
冲高3392附近建议减仓,7580,11,202,4.0,2015-10-30 17:46:07
中国交建三季报净利逾百亿同比增长3%,10233,9,489,0.0,2015-10-30 18:00:03
601800:中国交建2015年第三季度季报,12889,12,1057,0.0,2015-10-30 16:58:12
下周一冲高大幅减仓,7495,4,168,4.0,2015-10-30 17:49:05
建议多看少动收官之日,6712,2,228,4.0,2015-10-29 17:49:48
明天大盘还会继续反弹，中阳拉起,8208,17,180,4.0,2015-10-27 16:47:45
关注交建“金角”后的买点。,41194,110,204,3.5,2015-10-15 16:03:53
交建周一在11点前涨停！理由如下,38595,68,505,2.5,2015-10-24 09:43:01
601800:中国交建非公开发行优先股(第二期)募集,10520,8,189,0.0,2015-10-27 20:13:48
周二明天大盘很难逾越3457点，估计阴十字星收盘,24338,36,201,4.0,2015-10-26 17:24:31
预测下周大盘还会继续创新高,27387,27,190,4.0,2015-10-23 16:14:57
明天下跌后中阳拉起,19027,108,189,4.0,2015-10-21 15:38:40
明天大盘将暴跌百点,10748,33,170,4.0,2015-10-20 17:52:51
601800:中国交建2015年度第三期超短期融资券发,9065,5,1022,0.0,2015-10-22 16:29:46
中国交建今日超大单流入排名第4名(10-21),8205,5,340,0.0,2015-10-21 16:09:22
中字头概念盘尾拉升 中国交建涨停,18831,30,1472,0.0,2015-10-20 15:29:18
601800:中国交建H股公告(董事会会议通知),39446,9,542,0.0,2015-10-20 15:39:38
我清仓了，有本事明天来个涨停[微笑],8895,21,142,3.5,2015-10-19 20:12:22
满仓迎国庆,10517,61,144,3.5,2015-09-27 07:21:18
节日闲聊股市2技术篇。,5661,15,164,3.5,2015-10-10 09:34:06
节日闲聊股市1股民篇。,3901,20,180,3.5,2015-09-26 19:08:09
8月最后1周交建何去何从？,3692,96,159,3.5,2015-08-24 13:34:25
市场强势横盘筑底，操作还需谨慎行之！不要红了,6174,8,752,3.5,2015-09-11 19:58:37
近期行情震荡，市场人气欠佳，再开一贴解股言说,2733,23,501,3.5,2015-09-09 10:08:59
中交掌局：绿城下半场拼千亿规模,3103,7,3427,0.0,2015-09-08 08:50:56
该来的总会来的，只是时间问题，不要心存侥幸！,2507,14,782,3.5,2015-09-07 16:49:46
下周开始的下跌请不要再猜指数会到哪！也不要急,2734,19,254,3.0,2015-09-02 17:14:30
601800:中国交建关于中交疏浚(集团)股份有限公,3278,11,808,0.0,2015-09-01 16:41:16
中国交建中期净利65亿 同比增长12%,2593,4,220,0.0,2015-08-28 20:53:06
试析交建这一波。,29090,116,188,3.5,2015-08-15 15:27:12
