标题,阅读,评论,字数,影响力,时间
%D%A空狗三部曲：第一部，无中生有造谣惑众；第,1394,16,194,2.0,2017-04-10 18:41:18
银监会：重点防控十类型风险 防范房地产领域风,2359,16,156,2.0,2017-04-11 10:14:22
600048:保利地产2017年第一次临时股东大会的法,32125,4,1607,0.0,2017-03-16 19:09:39
今年对保利地产的一些预测，留待年底验证,28182,24,795,1.0,2016-02-28 10:07:51
600048:保利地产2017年1月份销售情况简报,40651,12,402,0.0,2017-02-09 18:46:46
600048:保利地产2017年2月份销售情况简报,45785,11,468,0.0,2017-03-08 16:43:31
朱么么画股 保利地产(600048) 股票预测图,19633,18,213,3.5,2017-02-26 11:16:06
行情尾声，注意风险！经济每况愈下，牛市没基础,23594,33,238,4.5,2015-11-18 14:54:50
保利地产：一月份实现销售金额153亿元 同比增长,17867,6,265,0.0,2017-02-09 19:42:35
保利地产：2月份签约额135亿 同比增逾五成,22625,4,288,0.0,2017-03-08 17:20:40
三一重工的散户股民们，日线,4226,10,77,0.5,2017-04-03 13:09:58
高位急拉升是大跌前诱多！出货是一价格区域并不,14813,24,233,4.5,2015-11-18 11:46:49
万科拟10派7.9，保利呢？,14665,15,153,3.0,2017-03-26 18:29:41
9.35 继续加仓,46940,159,129,0.0,2017-02-16 10:06:21
保利地产主力与操盘手给万科女人洗痹去。,6368,22,134,0.5,2017-03-23 14:02:34
明天开盘追，这票要飞了,83038,252,131,3.0,2016-12-01 16:04:39
炒房已是唯一一项包赚不亏的买卖。,4151,18,147,3.0,2017-03-23 05:29:23
直接打涨停板扫货,6459,19,126,3.0,2017-03-23 11:06:20
———保利地产,31692,35,1107,3.0,2016-01-21 16:31:52
沪指下方支撑位3220附近，强势支撑在3200点，上,2586,11,222,0.0,2017-03-22 09:45:02
近期很多股友跟着我买股周收益都在28%以上，因,52798,34,762,2.5,2015-12-20 00:36:56
保利每股派发特别股息4元,15128,7,127,4.0,2017-03-20 09:27:21
保利地产本来以为这件事不会再发生了，还是令人,14231,274,109,0.0,2017-03-17 16:59:06
周一谁说这周上11来的？打脸了吧！,7420,19,144,2.0,2017-03-17 10:12:10
不上20元就用不着盯盘,11224,24,136,3.0,2017-03-16 11:40:20
13.1才能解套，套了很久了！,7926,13,140,2.0,2017-03-14 11:14:02
国资委已明确在神华集团、宝钢、武钢、中国五矿,11486,10,257,3.0,2017-03-13 15:27:28
这周上11元，信不信自己看。,10503,12,138,3.0,2017-03-13 01:04:22
赚钱效应自然低下,5697,8,122,0.0,2017-03-07 17:08:09
大胆潜伏: 怎么跌的就会怎么涨上去（荐股）,12779,12,623,4.0,2017-01-17 16:30:15
吓死胆小的，撑死胆大的！杀进保利地产，管他奶,94728,313,162,3.5,2016-11-15 17:39:22
600048:保利地产关于全资子公司在全国中小企业,37286,11,618,0.0,2017-02-28 19:18:52
保利地产旗下物业公司新三板挂牌申请获得受理,16022,5,666,0.0,2017-03-01 14:56:04
600048:保利地产关于召开2017年第一次临时股东,16087,2,1521,0.0,2017-02-28 19:17:46
600048:保利地产2017年第2次临时董事会决议公告,17490,2,1183,0.0,2017-02-28 19:17:46
600048:保利地产简式权益变动报告书,28312,8,1567,0.0,2017-02-20 18:35:02
600048:保利地产关于股东权益变动的提示性公告,39183,11,1069,0.0,2017-02-20 18:35:02
成本10.5啥时候解套！！,6888,10,136,3.0,2017-02-15 16:07:07
重要阻力11.1元,11727,12,260,3.0,2017-02-12 07:38:03
保利地产，看见一个强拉升信号！,14470,13,81,3.5,2016-12-02 16:29:19
保利地产1月实现签约金额153.33亿元,18882,8,202,0.0,2017-02-09 19:57:48
600048:保利地产关于本公司获得房地产项目的公,33133,6,1962,0.0,2017-02-09 18:47:29
筹码严重沉淀,11962,12,132,3.0,2017-02-07 14:32:42
横多长，竖多高！相信股谚，相信自己！,10396,17,156,3.0,2016-12-30 06:03:07
恶意唱空者内心阴暗，极为负面！损人不利己，不,11063,13,158,2.5,2017-01-31 10:05:18
600048:保利地产股权激励计划第二个行权期第五,39723,12,1935,0.0,2017-01-25 19:38:45
2016年保利地产销售2203亿。恭喜恭喜！每股收益,25039,17,170,4.0,2016-12-31 23:47:16
站上布林线中轨。,12851,12,137,3.0,2017-01-18 11:28:47
进场:地方国企二线蓝筹股---跨年行情热点,7348,4,443,4.0,2016-12-31 07:19:05
600048:保利地产2016年度业绩快报公告,88698,32,956,0.0,2017-01-11 18:28:06
600048:保利地产关于本公司获得房地产项目的公,53345,8,1981,0.0,2017-01-11 18:28:54
600048:保利地产2017年第1次临时董事会决议公告,31777,9,693,0.0,2017-01-10 18:18:21
保利地产上海项目涉嫌违建 并购重组之下面临多,28768,20,3042,0.0,2017-01-07 11:10:59
趋势涨停战法:中科电气复制5月18号走势短线翻天,22000,63,184,3.0,2016-11-27 15:51:29
昔日地产股龙头抢庄做，如今却成为了申新股配额,16520,30,619,0.0,2016-12-30 15:49:51
周五收出来射击之星，预计接下来会到9.2元左右,14895,15,160,3.0,2016-12-03 21:04:04
人民日报:房产税势在必行让炒房者无路可逃！ 东,9199,21,1090,4.0,2016-12-30 23:17:52
大盘连涨，踏空机构唱空次新市场，制造恐慌，想,3202,0,87,2.5,2017-01-02 13:00:17
什么破股！死气沉沉看着就闹心！！！,3432,17,144,3.0,2017-01-03 11:07:26
中国指数研究院刚刚发布房地产销售排行榜，前15,11712,8,341,0.0,2017-01-01 13:58:08
业绩增长平稳，营收YOY 52%，净利润YOY 41%，符,60122,15,1155,0.0,2016-11-04 17:08:58
万科地产的涨幅即将买下整个保利，必抛保利选万,2041,1,214,1.5,2016-08-15 11:56:09
砸盘的这个畜生过不了年关！,7572,24,136,3.0,2016-12-26 10:05:19
楼市核心密码系列·公式篇房地产泡沫与房价成正,25382,34,335,3.5,2016-10-10 11:44:47
万科已驾黄鹤去，保利地产600048具备下一个大牛,34718,18,184,3.5,2016-06-17 19:01:03
业绩好，看上，无聊写写我非常之烂的书法，觉得,9655,17,162,3.0,2016-12-22 16:39:41
制度就把地价搞得特别高。,2818,1,134,0.0,2016-12-21 21:07:47
形成土地的饥渴和短缺，加上土地拍卖,3063,1,144,0.0,2016-12-21 21:07:27
600048:保利地产2015-2017年股东回报规划,51768,32,1568,0.0,2016-12-13 18:50:33
“针对一、二线土地,2185,0,128,0.0,2016-12-21 21:07:59
观两个层面的作用造成土地供应不足，,1886,0,144,0.0,2016-12-21 21:06:46
会低；但在一、二线城市，由于主、客观,2601,33,146,0.0,2016-12-21 21:06:19
人事任免透玄机 保利系地产平台整合或将重启,21559,15,3535,0.0,2016-12-20 13:30:06
600048:保利地产2016年第二次临时股东大会会议,31843,10,1569,0.0,2016-12-21 18:24:08
供应土地，由于供应总量多，房价反而,2677,9,144,0.0,2016-12-21 21:06:05
待：三、四线城市的情况是地方政府大量,2437,0,146,0.0,2016-12-21 21:05:51
布局2017，重仓买入保利地产！,16993,12,493,0.0,2016-12-21 16:30:07
分城市功能，带动周边中小城市发展。,2062,30,144,0.0,2016-12-21 21:05:17
房价上涨压力大的城市要合理增加土地供应，提高,2303,28,180,0.0,2016-12-21 21:04:35
钩政策，根据人口流动情况分配建设用地,2235,31,146,0.0,2016-12-21 21:04:02
会议指出，要落实人地挂钩,2118,29,134,0.0,2016-12-21 21:03:47
加大土地供应指标,2382,15,126,0.0,2016-12-21 21:03:25
线城市,1727,17,116,0.0,2016-12-21 21:03:07
解密新科私募冠军：“蓝海一号”,6680,23,2540,2.5,2016-12-20 16:08:45
保利地产(600048)大宗交易数据一览(12-19),17247,9,479,0.0,2016-12-19 18:11:42
加仓，我回来了在9.31挂了10收货,2959,14,146,0.0,2016-12-20 08:34:37
好多喊跌。散户在骂人。看来很多割肉了。,2961,0,148,2.0,2016-11-14 17:12:06
未来走势我已经为你准备了,9520,12,134,3.5,2016-12-15 14:56:15
保利地产(600048)融资融券信息(12-14),4927,3,528,0.0,2016-12-15 07:40:07
保利地产总经理朱铭新辞职,17364,12,542,0.0,2016-12-14 09:19:47
600048:保利地产第五届董事会第九次会议决议公,28061,8,1766,0.0,2016-12-13 18:50:13
保利地产前11个月签约额同比大增4成,14381,13,508,0.0,2016-12-07 22:54:25
600048:保利地产关于本公司获得房地产项目的公,37197,5,1448,0.0,2016-12-07 19:28:46
600048:保利地产2016年11月份销售情况简报,28839,14,476,0.0,2016-12-07 19:28:25
保利前11月签约金额累计1889.5 亿 同比增长41%,11464,8,1101,0.0,2016-12-08 16:49:25
保利地产：11月签约额153亿 同比增21%,17193,13,278,0.0,2016-12-07 20:09:00
保利的和理价位应该在18-20元,13017,16,168,3.0,2016-12-06 14:49:47
保利指定广州子公司收购中航资产 总估值约20.30,20141,4,725,0.0,2016-12-06 14:45:55
营收高增长，成交表现佳,22957,6,1548,0.0,2016-10-31 17:18:33
逆势上涨,12208,27,163,3.0,2016-09-27 10:30:48
30元是第一目标！,13735,47,127,3.0,2016-11-29 14:37:48
4季度收盘涨幅不应该小于30%,10126,15,181,3.0,2016-10-26 10:22:10
春节前上30元大概率事件,10680,8,132,3.0,2016-12-01 21:21:19
600048:保利地产关于重大事项进展的公告,71947,32,1550,0.0,2016-12-05 18:38:30
国资改革潜力股--保利地产           晚间保利,18538,9,457,2.5,2016-12-05 20:17:07
10元以下机会就剩今天,8027,12,159,2.5,2016-12-05 15:56:21
2点以后变红，拭目以待,4726,12,132,1.5,2016-12-05 13:16:07
还好保利没有被举牌。下周有举牌的股估计难逃一,21715,18,160,1.0,2016-12-03 22:38:28
保利地产。应该还有50%的上升空间。,14059,13,87,3.0,2016-12-04 15:09:50
保利地产终止收购保利置业：寿命最短重组 保利,30297,13,2528,0.0,2016-12-03 12:10:35
有没有11.09买进的,13321,20,132,1.5,2016-12-02 15:08:47
不是我不服，而是保利地产高层不服，那是与万科,12922,9,189,3.5,2016-12-02 20:57:06
这股能到15,6986,8,122,3.5,2016-12-02 07:31:51
今天10.85追高了[哭][哭]有救吗？,14773,14,144,2.0,2016-12-01 19:03:55
重组8小时即告闪电终止 保利地产整合保利置业波,27707,15,2412,0.0,2016-12-01 06:02:30
中国建筑、保利地产的分时图对比,12706,7,126,3.5,2016-12-01 15:28:18
600048:保利地产关于终止筹划重大事项暨股票复,119309,100,929,0.0,2016-11-29 19:26:06
不卖！,5787,19,116,2.5,2016-11-30 09:32:15
保利地产保利置业重组10小时宣告流产,28546,8,1441,0.0,2016-11-30 09:11:33
10元上方清仓,10310,43,121,2.5,2016-11-21 10:33:11
金地集团.今日趁保利不在偷偷涨了！,4282,8,17,4.0,2016-11-29 19:47:22
保利必有大行情,15899,21,142,3.0,2016-10-12 15:13:47
保利地产 有大动作,8899,7,9,4.0,2016-11-29 17:31:03
600048:保利地产关于认购股权投资基金暨关联交,51688,13,1843,0.0,2016-11-25 18:28:55
这一波目标,7031,11,128,3.0,2016-11-25 10:25:37
周一要涨停了吧,8012,9,130,0.0,2016-11-26 21:30:13
沪港通的票下周必大涨一轮！,12139,19,136,2.5,2016-11-25 15:23:50
大盘走得漂亮,3878,0,122,2.5,2016-11-25 14:02:15
保利搞大了，60元必须的,18492,12,134,2.5,2016-11-23 00:50:22
一毛钱玩一天,15119,25,119,1.0,2016-04-27 15:05:52
买进，千亿市值不是梦，理由房地产下行，整合是,38665,45,188,2.5,2016-06-03 10:26:58
恭喜今日高位出货的散户,8675,3,141,3.5,2016-11-23 17:54:52
深港通开通在即两方面把握投资投资主线,2431,2,486,0.0,2016-08-15 10:17:39
保利十五元股价算高吗？,9093,8,132,2.0,2016-11-21 10:10:18
要停牌了，央企整合,18287,18,128,2.5,2016-11-18 12:42:55
没人对保利做技术分析！谁来分析下,11489,23,142,3.5,2016-11-19 16:36:34
安邦持有保利4亿股，占3.76%，被套。保利也是安,15937,15,166,3.5,2016-11-18 07:05:41
私募操盘日记：滨海能源（000695）进入攻击形态,7769,32,266,2.5,2016-11-16 16:14:18
万科被猎手追逐，真正的原因你知道吗？ 2016年0,17626,14,1156,3.5,2016-08-06 22:40:31
保利地产 跳空几个点高开！岛型反转依然成立！,6688,22,105,2.0,2016-11-16 17:39:31
600048:保利地产2016年度第一期中期票据发行结,25292,4,1076,0.0,2016-11-07 17:57:31
资金优化 国改助力,33017,11,958,0.0,2016-11-03 09:19:26
百元保利计划，即将拉开序幕,8569,6,125,3.5,2016-11-12 23:25:33
10月销售数据点评：十月销售回落、欲借国改风,54655,6,1559,0.0,2016-11-13 11:15:41
保利太强势，下周三根爆天长阳。,11922,11,132,3.5,2016-11-11 21:52:31
四两拨千斤，该股走势显示证监会的态度,21618,17,1647,4.0,2016-10-10 18:24:45
突破还是调整？现在已经很明白了！,13752,15,142,3.5,2016-10-13 22:54:18
公司公告点评：前10月累计销售突破1700亿元，土,24009,8,1052,0.0,2016-11-08 16:25:02
年报前目标价15-18元，因年报和一季报看高至21,12091,18,269,2.5,2016-11-07 11:14:07
600048:保利地产关于本公司获得房地产项目的公,30867,3,1756,0.0,2016-11-07 17:57:31
保利地产 明年6月20日股票解禁。基金再跑。亲们,8164,19,109,1.5,2016-11-05 09:18:18
被低估的龙头,55321,191,830,0.0,2015-11-03 16:58:29
聚焦：“健康中国2030”出炉，大健康概念引爆市,8518,29,1746,2.5,2016-11-02 21:03:16
为什么保利没人买？,6700,8,128,2.0,2016-11-01 13:45:15
10.29-10.31 机构荐股一览：15只个股获买入评级,19396,5,3498,4.0,2016-10-31 18:03:02
公司季报点评：营收增长37%，地产销售突破1500,16714,8,1275,0.0,2016-10-31 09:15:24
准备急拉，拿好了,6021,7,126,2.5,2016-10-28 13:49:20
600048:保利地产2016年第三季度报告,53628,24,1006,0.0,2016-10-28 18:42:51
请教：保利地产又没有在香港上市，怎么香港中央,12301,9,184,1.5,2016-10-28 22:56:35
别买入！耐心等待融资盘被强平爆仓时抄底不迟48,37416,35,159,4.0,2016-01-14 14:47:47
解读温州概念股之三：长白山（603099）,7405,10,1716,2.5,2016-10-27 10:27:21
准备涨到10万一方的保利琶洲村旧改项目,6931,8,148,4.0,2016-10-26 17:46:46
快讯》操盘手软件量价分析显示保利地产9元为铁,12751,17,223,3.5,2016-10-17 11:27:02
人民币贬值，保利地产发美元债券亏大了,7297,6,146,3.0,2016-10-25 09:54:51
静若菊逼，动若石卵！征下联。,8641,10,138,4.0,2016-10-20 14:04:20
23亿收购中航地产开发业务，土地储备进一步加强,26910,5,904,0.0,2016-10-23 14:06:29
保利10元，就在明天，拭目以待，立帖为证！不要,14897,11,166,2.0,2016-10-19 15:07:56
保利地产  只是为了站上此点？！你清楚此点的重,20507,65,194,3.0,2016-10-13 17:19:10
保利地产(600048)大宗交易数据一览(10-19),20182,13,479,0.0,2016-10-19 19:21:22
下周破8了 K 线完全走坏了,7467,8,138,3.0,2016-10-16 23:57:10
保利地产(600048)大宗交易数据一览(10-18),16994,15,481,0.0,2016-10-18 18:47:44
我今天终于悟出了一个为什么散户赔钱的道理，庄,8779,6,294,2.5,2016-10-18 14:52:14
优质项目储备奠定坚实发展基础,26244,12,1261,0.0,2016-08-30 08:49:08
保利地产中报点评：上半年销售首破千亿，毛利率,34740,7,1750,0.0,2016-08-31 07:33:03
600048:保利地产关于本公司获得房地产项目的公,42030,11,1706,0.0,2016-10-10 19:14:35
还有人认为保利估值低就看好保利的吗？,8339,11,146,2.0,2016-10-17 11:12:31
销售金九大幅冲高，拿地环比继续提速,27530,6,1140,0.0,2016-10-13 08:15:24
我保利地产13.3元的成本，怎么办？,9631,13,136,2.0,2016-10-10 22:32:57
限购限贷短期内影响最大的就是地产商，现在居然,10449,15,216,3.0,2016-10-09 09:30:06
加仓1000股,3235,7,118,3.0,2016-10-12 14:26:18
保利地产前9月签约金额同比增长43%,16481,7,277,0.0,2016-10-10 21:54:14
保利地产股价9元以绝对为中长期铁底.,6334,4,175,3.5,2016-10-10 10:54:41
第二期股票期权计划获通过，持续增长无忧,56673,15,1300,0.0,2016-08-15 08:57:37
600048:保利地产关于重大事项进展的公告,90324,30,1221,0.0,2016-09-30 18:55:22
600048:保利地产2016年9月份销售情况简报,32149,3,472,0.0,2016-10-10 19:14:23
立此存照：房地产股票一月内翻倍,13683,16,140,3.0,2016-10-07 23:24:19
保利比万科好的3点,19753,8,222,3.0,2016-09-29 15:19:39
中国楼市发出怒吼！地产股即将咆哮！2016年10月,16139,8,337,3.5,2016-10-04 18:43:03
我长线港股保利置业原因,23758,34,183,3.0,2016-07-21 12:15:52
国庆期间密集调控政策出台，10日开盘，保利地产,19353,10,170,1.5,2016-10-06 11:29:04
节前能上11元就OK,20475,50,151,3.0,2016-09-24 08:07:01
四两拨千斤，该股走势显示证监会态度,10067,5,1303,4.0,2016-09-24 22:41:00
预收帐款率最高的10只房地产股,11112,10,864,4.0,2016-09-28 14:11:06
600048:保利地产关于重大事项进展的公告,75030,21,840,0.0,2016-09-12 18:57:12
经营稳健，多元化投资持续推进,23917,6,1297,0.0,2016-09-02 09:51:11
真熊！,5556,9,197,3.0,2016-09-26 09:57:44
8月销售稳步上涨，新增土地侧重广州,24881,8,1136,0.0,2016-09-11 16:24:42
600048:保利地产2016年8月份销售情况简报,38755,14,472,0.0,2016-09-07 18:15:09
600048:保利地产关于第二期股票期权激励计划授,30424,6,1418,0.0,2016-09-07 18:15:09
保利地产(600048)融资融券信息(09-22),3591,4,536,0.0,2016-09-23 07:34:23
保利地产今天又大涨两毛多，今天不见涨到十元了,3673,3,95,3.0,2016-09-22 15:16:35
保利地产时隔一年利好信号再现 成上涨重要推手,29370,569,107,3.0,2016-09-14 11:49:09
保利地产不得不说，主力调仓了，又要下跌了！,54654,2525,21,3.5,2016-09-01 11:01:55
安邦可能举牌保利地产。,7457,8,132,3.0,2016-09-21 13:29:31
保利地产短线全仓介入。,4792,2,73,1.5,2016-09-19 19:27:19
一线城市 楼市降温，地价飙涨，保利三四季度或,11211,12,26,3.0,2016-09-16 11:48:45
今日9.3元再次介入保利,14749,13,146,3.5,2016-09-06 16:34:54
为什么保利15年净利润比贵州茅台还要多，市值却,18797,27,184,2.5,2016-07-10 21:10:18
宋广菊中秋车祸毙命。,8617,14,121,3.0,2016-09-09 21:33:31
研报一出就跌,5740,10,122,2.5,2016-09-09 10:42:39
公司2月销售继续快速增长,57499,17,1155,0.0,2016-03-09 17:51:47
项目获取速度加快，销售同比再创新高,54656,18,1095,0.0,2016-03-09 10:05:37
销售稳增，加速拿地,29276,7,933,0.0,2016-09-09 09:07:37
销售提速 重现雄风,22511,11,911,0.0,2016-04-28 17:56:14
预期积极、国改助力外延扩张,33519,24,1097,0.0,2016-09-01 09:14:12
2015年报点评：稳健增长，多元发展,21449,15,1134,0.0,2016-04-19 07:46:00
销售势如破竹，低成本融资助力发展,92847,20,975,0.0,2016-03-14 07:37:59
保利地产(600048)大宗交易数据一览(09-08),13643,15,475,0.0,2016-09-08 18:04:35
保利地产8月签约金额145.92亿元同比增长17.63%,19563,11,296,0.0,2016-09-07 21:55:16
600048:保利地产关于本公司获得房地产项目的公,39203,6,1385,0.0,2016-09-07 18:15:09
一主两翼、协同发展，培育多元利润增长极,32731,4,868,0.0,2016-09-07 07:07:06
保利地产(600048)大宗交易数据一览(04-29),32737,9,483,0.0,2016-04-29 18:12:19
保利合理估值25.5元拿稳了。,13132,13,137,2.0,2016-09-02 11:26:40
注意！今拉地产 明再配合舆论砸盘制造黑周四！,6350,7,558,3.5,2016-08-31 11:46:40
600048:保利地产关于部分股票期权注销完成的公,39954,9,673,0.0,2016-07-20 18:30:46
保利短期目标15块,9636,10,129,3.0,2016-08-31 22:04:50
业绩平淡不减销售光芒,16391,4,1000,0.0,2016-08-30 09:44:56
业绩稳、现金足 并购重组可预期,29859,4,1396,0.0,2016-08-30 14:55:14
保利地产半年报净利润49.6亿 同比增长0.2%,13151,8,654,0.0,2016-08-29 19:36:11
600048:保利地产2016年半年度报告,27135,5,2028,0.0,2016-08-29 18:40:36
保利地产中期净利微增 半年签约额破千亿,10583,5,487,0.0,2016-08-29 19:24:11
600048:保利地产2016年半年度报告摘要,21390,10,942,0.0,2016-08-29 18:39:57
什么脑子在操盘！？,98876,181,452,3.5,2016-06-06 13:44:07
保利地产(600048)融资融券信息(08-25),5866,3,528,0.0,2016-08-26 07:36:04
保利地产(600048)融资融券信息(08-23),7900,4,530,0.0,2016-08-24 07:35:31
保利地产~反弹动力强劲，后市仍将持续强势上涨!,13050,15,97,1.0,2016-08-24 10:10:52
南方日报：保利地产投资300亿在广东河源建生态,22164,30,621,3.0,2016-08-02 11:39:52
保利地产得吊死多少人？,5148,1,73,1.5,2016-08-25 13:06:29
上半年业绩靓丽，全年两位数增长无忧,39991,8,1376,0.0,2016-07-18 08:40:30
保利地产(600048)融资融券信息(08-22),7467,8,532,0.0,2016-08-23 07:34:16
挂单9.68再补5000股,5363,14,124,3.0,2016-08-23 14:45:41
9.75 三万股买入成交,5862,19,128,3.0,2016-08-23 10:13:48
普通散户要远离保利。玩了五年保利，这公司怪怪,8149,11,194,2.5,2016-08-18 23:13:57
保利合理估值：17元,17775,12,130,3.0,2016-08-12 19:02:06
不用着急 万科能到25 保利最少到十五 前面有标,16240,14,172,3.0,2016-08-19 11:57:29
翻倍也才15倍市盈率，白菜价,7913,6,138,3.0,2016-08-13 12:29:24
保利地产(600048)融资融券信息(08-17),6184,3,528,0.0,2016-08-18 07:34:42
保利地产(600048)融资融券信息(08-16),6172,5,538,0.0,2016-08-17 07:36:16
10.76的本啊，这下完蛋了,7478,7,138,1.5,2016-08-17 11:12:26
国家队要做差价,3690,6,151,1.5,2016-08-17 10:41:47
保利地产今日超大单流出排名第11名(08-16),13739,6,338,0.0,2016-08-16 16:07:56
600048:保利地产2016年半年度业绩快报公告,82715,32,1024,0.0,2016-07-15 16:51:10
谁敢和我赌一万块，我赌保利两天内到十元，有接,37210,88,160,3.0,2016-08-11 13:43:08
600048:保利地产关于召开2016年第一次临时股东,30252,6,1501,0.0,2016-08-04 17:05:29
首开股份每平均价3.4万，去年才1.6万。那每股收,6752,7,139,4.0,2016-08-14 07:45:09
保利地产(600048)大宗交易数据一览(08-12),23098,8,465,0.0,2016-08-12 18:05:38
8.49元重返保利地产！,72686,71,167,3.5,2016-06-06 16:11:41
第二期股权激励计划，大家都来投反对票，复合增,6519,12,231,1.0,2016-08-10 14:52:59
很傻很天真，以为保利地产能有万科六折股价,4905,5,150,3.0,2016-08-11 11:44:39
9.4元全仓保利欧耶！！！！！！！,37478,30,144,2.0,2016-07-16 17:52:00
600048:保利地产2016年7月份销售情况简报,34419,21,469,0.0,2016-08-08 16:49:53
保利地产7月实现签约额同比增25.69%,5923,5,289,0.0,2016-08-09 08:55:20
销售高位回落，央改渐露峥嵘,24649,4,1329,0.0,2016-08-09 15:46:57
600048:保利地产关于本公司获得房地产项目的公,34411,10,881,0.0,2016-08-08 16:50:13
保利地产前7月签约金额1227.7亿同比增长43%,17555,12,288,0.0,2016-08-08 17:01:45
保利成都现豆腐渣工程，可能面临巨额索赔。成都,39997,67,308,1.5,2016-07-19 13:55:35
600048:保利地产2016年第一次临时股东大会会议,18207,3,1724,0.0,2016-08-04 17:04:49
为什么保利地产没有大企业来买他的股，向万科一,9900,7,194,1.0,2016-08-05 19:52:13
保利地产(600048)融资融券信息(08-05),6366,4,540,0.0,2016-08-06 07:36:25
万科下午拉涨停[大笑][大笑][大笑][大笑],4654,10,140,3.5,2016-08-04 11:48:24
我的客户经理说的，赶紧买，要停牌了。,12640,15,137,1.5,2016-08-03 10:26:14
卖出了廊坊发展，补进了保利地产,3507,8,132,3.0,2016-08-04 14:33:34
保利地产洽购中航或为并购所累 整合困局待突围,40616,21,3154,0.0,2016-07-30 12:50:54
明后两天宝驴上9.5，立帖为证,11889,20,143,2.5,2016-07-27 15:47:04
上吧！骂也骂累了[大笑],5142,12,130,3.0,2016-07-28 14:17:51
网约车合法化：保利5亿美元投资滴滴公司,10593,8,148,3.0,2016-07-28 15:38:08
拟收购中航70个地产项目 资产包“颜值”不高 保,36201,7,2283,0.0,2016-07-26 06:53:27
欣泰都涨停了，中国股市还有希望吗？,7984,9,144,2.5,2016-07-27 11:09:42
600048:保利地产2016年第8次临时董事会决议公告,30369,4,667,0.0,2016-07-27 18:44:00
7月27日收盘,7778,4,342,3.0,2016-07-27 17:27:13
主力没钱了,8254,13,120,3.0,2016-07-25 10:31:54
600048:保利地产股权激励计划第二个行权期第四,33175,12,1898,0.0,2016-07-25 20:14:05
保利地产将涨到12元合理价，我预测都是很准的,10503,8,133,3.0,2016-07-25 23:19:21
保利地产易跌难拉一股暴涨26倍送涨停红包,78804,77,817,4.0,2016-01-03 07:06:22
保利地产比600802贵26倍还拉升个屁套不死你,59379,77,821,4.0,2015-12-29 10:30:38
不看好的赶紧滚吧，你捂得紧紧的在观望，套得牢,10648,8,225,3.0,2016-07-22 14:56:50
没有一天有笑脸，超烂泥糊，垃圾王中之王。,2339,9,150,3.5,2016-07-22 10:41:16
上半年销售符合预期，土地投资略降,26652,4,780,0.0,2016-07-21 11:32:55
烂泥糊不上墙,3838,9,122,3.5,2016-07-20 14:27:01
大盘微跌；你却大跌。,4180,8,126,3.5,2016-07-20 16:33:06
保利的报表与其它房地产企业完全不同,14208,14,289,2.0,2016-07-16 15:56:20
乘风国企改革 资源拐点印证,29428,4,951,0.0,2016-07-18 14:26:58
保利地产上半年营收增三成 净利同比持平,28639,6,375,0.0,2016-07-15 18:20:22
保利地产洽购中航70项目 今起恢复交易,31744,9,889,0.0,2016-07-14 14:22:46
保利集团被选为国企改试点了！,15397,15,126,1.5,2016-07-14 16:58:11
600048:保利地产关于重大事项进展暨股票复牌的,97353,65,911,0.0,2016-07-13 21:07:25
保利地产今日超大单流入排名第1名(03-02),45509,15,344,0.0,2016-03-02 16:06:00
保利地产将与中航工业重组 交易额未触发重大事,34742,7,413,0.0,2016-07-14 04:32:55
保利地产拟收购中航工业房地产业务 14日复牌,35714,13,648,0.0,2016-07-13 21:38:23
保利地产停牌前收出黄昏之星，走势危险，复牌低,12786,16,156,2.0,2016-07-13 20:23:01
保利上涨三步曲（梦到的）,25880,14,234,3.0,2016-07-12 14:14:20
600048:保利地产关于重大事项停牌的公告,218763,98,619,0.0,2016-07-06 20:09:22
保利半年千亿 中国版“黑石”初成逻辑,46298,9,3714,0.0,2016-07-12 10:11:28
保利今天盘后会公告明天复牌吗？,24371,12,140,2.0,2016-07-12 12:36:47
万科保利比较: 万科:高价收购黑石   保利:做中,9773,4,236,2.5,2016-07-13 00:26:25
半年销售过千亿 保利地产借道并购剑指龙头？,38930,6,2575,0.0,2016-07-09 07:21:06
销售显露龙头风范，央企整合或迎突破,38307,5,1369,0.0,2016-07-08 07:52:27
五日后复盘，利好兑现跌,17508,9,148,3.5,2016-07-07 16:22:12
600048:保利地产关于本公司获得房地产项目的公,51422,5,750,0.0,2016-07-06 19:17:52
600048:保利地产2016年6月份销售情况简报,47097,7,468,0.0,2016-07-06 19:17:29
10个跌停等着呢，赶紧跑,7253,5,135,1.0,2016-07-07 06:02:54
保利地产上半年签约金额同比增长45%,16152,3,272,0.0,2016-07-06 20:36:12
保利是两市难得的好股,9362,8,128,3.5,2016-07-06 10:20:58
停牌，明天起 中航地产：股东中航工业集团与保,13524,11,273,3.0,2016-07-06 19:07:07
人家万科都敢稳定在19块多，你还好意思停在9块,8277,8,205,3.5,2016-07-06 13:23:54
我要是国家队队长，我就把保利地产拉涨停，炒作,4694,4,186,2.5,2016-07-06 11:23:46
巨量出货啊！,4474,7,122,2.5,2016-07-06 09:34:30
60亿入股保利 泰康人寿养老产业闭环,24986,3,3183,0.0,2016-07-05 11:14:53
万科用利空先跌到20元，洗出散户。再出利好几方,13473,18,192,4.0,2016-06-30 02:02:22
明天保利借万科出货，大家千万别上当！,6540,7,146,2.5,2016-07-05 20:25:39
